<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.03.01	82.780	83.173	82.125	82.362	244578	0	1
2018.03.02	82.362	82.604	81.558	82.073	216150	0	1
2018.03.05	81.869	82.486	81.486	82.450	177238	0	1
2018.03.06	82.440	83.321	82.168	83.052	191119	0	1
2018.03.07	83.057	83.070	82.012	82.969	211867	0	1
2018.03.08	82.968	83.170	82.495	82.689	151727	0	1
2018.03.09	82.689	83.901	82.625	83.802	169958	0	1
2018.03.12	83.780	84.099	83.667	83.800	113701	0	1
2018.03.13	83.800	84.523	83.541	83.627	173519	0	1
2018.03.14	83.623	84.257	83.480	83.713	172513	0	1
2018.03.15	83.713	83.765	82.698	82.923	168178	0	1
2018.03.16	82.923	82.935	81.678	81.739	125069	0	1
2018.03.19	81.747	82.006	81.254	81.790	129909	0	1
2018.03.20	81.790	82.194	81.604	81.847	114736	0	1
2018.03.21	81.847	82.573	81.469	82.339	157244	0	1
2018.03.22	82.339	82.431	80.954	81.038	199503	0	1
2018.03.23	81.030	81.461	80.496	80.606	234858	0	1
2018.03.26	80.611	81.725	80.553	81.636	143915	0	1
2018.03.27	81.636	81.894	80.858	80.869	147511	0	1
2018.03.28	80.869	81.965	80.755	81.831	220284	0	1
2018.03.29	81.831	81.919	81.468	81.696	152598	0	1
2018.03.30	81.696	81.848	81.476	81.678	223021	0	1
2018.04.02	81.654	81.798	80.824	81.111	102972	0	1
2018.04.03	81.111	81.988	80.930	81.905	128919	0	1
2018.04.04	81.920	82.459	81.250	82.371	105399	0	1
2018.04.05	82.351	82.647	82.125	82.488	81398	0	1
2018.04.06	82.493	82.579	81.900	82.141	119923	0	1
2018.04.09	82.097	82.580	81.964	82.145	72237	0	1
2018.04.10	82.158	83.374	82.064	83.177	97685	0	1
2018.04.11	83.173	83.283	82.667	82.766	79492	0	1
2018.04.12	82.727	83.309	82.699	83.183	76550	0	1
2018.04.13	83.182	84.076	83.134	83.328	69525	0	1
2018.04.16	83.484	83.650	83.105	83.311	56698	0	1
2018.04.17	83.319	83.383	83.056	83.062	57086	0	1
2018.04.18	83.069	83.570	83.069	83.442	56511	0	1
2018.04.19	83.458	83.942	82.858	82.966	75259	0	1
2018.04.20	82.947	83.153	82.423	82.547	70218	0	1
2018.04.23	82.633	82.819	82.501	82.652	82923	0	1
