<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.04.30	124.922	125.084	124.466	125.007	85220	0	10
2019.05.01	125.020	125.225	124.725	124.734	78699	0	9
2019.05.02	124.740	125.116	124.546	124.582	85769	0	15
2019.05.03	124.583	124.648	124.272	124.457	92406	0	15
2019.05.06	123.562	124.289	123.353	124.041	104092	0	9
2019.05.07	124.040	124.246	123.100	123.365	109773	0	7
2019.05.08	123.378	123.510	123.101	123.208	117122	0	15
2019.05.09	123.208	123.258	122.478	123.084	125080	0	15
2019.05.10	123.053	123.608	122.987	123.528	138525	0	6
2019.05.13	123.289	123.452	122.541	122.650	123223	0	5
2019.05.14	122.688	123.393	122.570	122.792	101847	0	15
2019.05.15	122.787	123.083	122.072	122.739	108202	0	8
2019.05.16	122.750	122.957	122.532	122.735	94191	0	6
2019.05.17	122.719	122.989	122.266	122.765	121299	0	15
2019.05.20	122.867	123.184	122.528	122.887	98466	0	15
2019.05.21	122.878	123.739	122.666	123.310	98330	0	6
2019.05.22	123.310	123.501	122.974	123.035	81954	0	15
2019.05.23	123.041	123.072	122.139	122.538	119000	0	15
2019.05.24	122.548	122.817	122.409	122.450	93557	0	8
2019.05.27	122.567	122.797	122.461	122.560	59871	0	9
2019.05.28	122.561	122.695	121.994	122.048	103110	0	11
2019.05.29	122.045	122.204	121.572	121.976	112343	0	15
2019.05.30	121.974	122.251	121.894	121.992	92431	0	15
2019.05.31	121.994	122.090	120.911	120.918	139175	0	15
2019.06.03	120.908	121.643	120.776	121.465	126245	0	15
2019.06.04	121.464	121.779	121.295	121.672	126991	0	9
2019.06.05	121.679	122.257	121.483	121.694	128683	0	5
2019.06.06	121.680	122.389	121.231	122.214	111596	0	7
2019.06.07	122.203	122.708	122.091	122.607	115437	0	15
2019.06.10	122.799	122.915	122.617	122.656	89312	0	15
2019.06.11	122.653	123.170	122.615	122.903	94180	0	10
2019.06.12	122.894	122.996	122.410	122.465	100308	0	4
2019.06.13	122.458	122.554	122.128	122.207	90017	0	4
2019.06.14	122.183	122.257	121.584	121.685	93329	0	11
2019.06.17	121.587	122.118	121.558	121.757	70491	0	4
2019.06.18	121.749	121.863	121.055	121.376	114827	0	7
2019.06.19	121.382	121.647	121.162	121.355	100251	0	6
2019.06.20	121.351	121.914	121.079	121.154	136530	0	5
2019.06.21	121.140	122.117	120.942	122.032	127910	0	7
2019.06.24	121.992	122.389	121.963	122.287	88165	0	11
2019.06.25	122.289	122.458	121.644	121.801	127500	0	4
2019.06.26	121.819	122.622	121.762	122.534	107083	0	6
2019.06.27	122.520	122.887	122.394	122.545	96630	0	4
2019.06.28	122.524	122.777	122.274	122.680	90297	0	4
2019.07.01	122.663	123.350	122.348	122.368	105172	0	6
2019.07.02	122.363	122.528	121.716	121.726	89077	0	15
2019.07.03	121.732	121.821	121.306	121.590	82088	0	14
2019.07.04	121.591	121.711	121.529	121.656	41845	0	6
2019.07.05	121.655	121.924	121.266	121.756	79506	0	9
2019.07.08	121.612	121.971	121.508	121.919	31326	0	4
2019.07.09	121.919	122.130	121.847	121.999	57256	0	4
2019.07.10	121.998	122.317	121.950	122.023	86544	0	4
2019.07.11	122.021	122.143	121.622	122.098	74915	0	4
2019.07.12	122.098	122.229	121.513	121.583	65547	0	4
2019.07.15	121.541	121.851	121.417	121.478	88299	0	4
2019.07.16	121.472	121.679	121.096	121.329	83711	0	4
2019.07.17	121.328	121.483	121.154	121.156	60108	0	4
2019.07.18	121.154	121.224	120.779	120.982	84360	0	4
2019.07.19	120.968	121.280	120.808	120.869	89404	0	4
2019.07.22	120.826	121.164	120.800	120.901	75322	0	4
2019.07.23	120.897	121.088	120.492	120.669	62870	0	4
2019.07.24	120.663	120.707	120.206	120.509	57502	0	4
2019.07.25	120.496	121.373	120.049	121.081	73205	0	4
2019.07.26	121.074	121.194	120.794	120.920	55323	0	4
2019.07.29	120.822	121.304	120.733	121.233	42208	0	4
2019.07.30	121.233	121.378	120.880	121.133	76182	0	4
2019.07.31	121.122	121.188	120.349	120.458	100765	0	4
2019.08.01	120.461	120.709	118.913	118.983	122176	0	4
2019.08.02	118.983	119.119	118.261	118.374	202867	0	4
2019.08.05	118.257	118.930	117.670	118.689	197289	0	4
