<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.02.21	1.56013	1.56279	1.55728	1.55995	253323	0	1
2018.02.22	1.56002	1.56880	1.55684	1.56621	265687	0	1
2018.02.23	1.56621	1.56751	1.55071	1.55265	222636	0	1
2018.02.26	1.55300	1.56312	1.55289	1.56116	206872	0	1
2018.02.27	1.56116	1.56577	1.55866	1.56266	246462	0	1
2018.02.28	1.56266	1.56662	1.55787	1.56410	241300	0	1
2018.03.01	1.56410	1.57478	1.56205	1.57431	310027	0	1
2018.03.02	1.57431	1.59178	1.57282	1.58694	280924	0	1
2018.03.05	1.58800	1.60307	1.58352	1.59902	275129	0	1
2018.03.06	1.59906	1.60478	1.59635	1.59693	294655	0	1
2018.03.07	1.59693	1.61219	1.59680	1.60235	346035	0	1
2018.03.08	1.60235	1.60661	1.58629	1.58738	315402	0	1
2018.03.09	1.58738	1.58892	1.57509	1.57601	288454	0	1
2018.03.12	1.57772	1.58467	1.57592	1.58381	185557	0	1
2018.03.13	1.58382	1.60865	1.58297	1.60493	247886	0	1
2018.03.14	1.60493	1.60676	1.59811	1.60226	238240	0	1
2018.03.15	1.60223	1.61028	1.59978	1.60540	270326	0	1
2018.03.16	1.60542	1.61402	1.60452	1.60911	258861	0	1
2018.03.19	1.60873	1.61514	1.60556	1.61342	276512	0	1
2018.03.20	1.61342	1.61518	1.59966	1.60049	285653	0	1
2018.03.21	1.60049	1.60261	1.58700	1.59184	361136	0	1
2018.03.22	1.59184	1.59554	1.58379	1.59115	362089	0	1
2018.03.23	1.59118	1.59625	1.58154	1.59273	349502	0	1
2018.03.26	1.59110	1.60766	1.58876	1.59799	293442	0	1
2018.03.27	1.59799	1.60135	1.59080	1.59786	302932	0	1
2018.03.28	1.59782	1.60080	1.58791	1.59008	386373	0	1
2018.03.29	1.59008	1.59348	1.58340	1.58450	297992	0	1
2018.03.30	1.58442	1.58983	1.58277	1.58851	96177	0	1
2018.04.02	1.58716	1.59264	1.58591	1.58834	183248	0	1
2018.04.03	1.58834	1.58912	1.56716	1.57129	249467	0	1
2018.04.04	1.57108	1.57970	1.56658	1.56748	166870	0	1
2018.04.05	1.56735	1.56965	1.55986	1.56015	175712	0	1
2018.04.06	1.56018	1.57092	1.55875	1.56956	194807	0	1
2018.04.09	1.56725	1.57514	1.56277	1.56417	174071	0	1
2018.04.10	1.56415	1.56794	1.55473	1.55684	164492	0	1
2018.04.11	1.55657	1.56309	1.55336	1.55571	162289	0	1
